id,brand,colorway,estimatedMarketValue,gender,image,links,name,releaseDate,releaseYear,retailPrice,silhouette,sku,story
014bd492-b69f-4d22-9ce4-4be0c9be6c15,adidas,Grey Six/Magic Beige/Cream White,112,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/070/original/IE0428.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/070/original/IE0428.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/070/original/IE0428.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-gazelle-bold-grey-magic-beige-gum-ie0428', 'flightClub': 'https://flightclub.com/wmns-gazelle-bold-grey-magic-beige-gum-ie0428', 'stadiumGoods': ''}",Wmns Gazelle Bold 'Grey Magic Beige Gum',2024-02-01,2024,120,Gazelle,IE0428,
3cb7c3de-455a-4b94-b3e1-2f362146f871,adidas,Cloud White/Grey One/Green,336,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/079/original/IF3496.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/079/original/IF3496.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/079/original/IF3496.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/nmd_r1-white-green-if3496', 'flightClub': 'https://flightclub.com/nmd_r1-white-green-if3496', 'stadiumGoods': ''}",NMD_R1 'White Green',2024-02-01,2024,130,NMD Runner,IF3496,
5e6e04b5-204e-4b79-a403-95842cbb169a,adidas,Night Indigo/Royal Blue/Yellow,130,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/080/original/IF3509.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/080/original/IF3509.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/080/original/IF3509.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/nmd_r1-night-indigo-yellow-if3509', 'flightClub': 'https://flightclub.com/nmd_r1-night-indigo-yellow-if3509', 'stadiumGoods': ''}",NMD_R1 'Night Indigo Yellow',2024-02-01,2024,130,NMD Runner,IF3509,
6905d213-8c0a-4410-80f3-361da2bf8222,adidas,Core White/Gold Metallic/Shadow Brown,268,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/077/original/IF1558.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/077/original/IF1558.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/077/original/IF1558.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-pureboost-23-leopard-if1558', 'flightClub': 'https://flightclub.com/wmns-pureboost-23-leopard-if1558', 'stadiumGoods': ''}",Wmns PureBoost 23 'Leopard',2024-02-01,2024,140,PureBoost,IF1558,
6b262d18-4a46-4f11-9895-5f1c0d7f3cba,adidas,Gold Metallic/Gold Metallic/Gold Metallic,300,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/068/original/ID8615.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/068/original/ID8615.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/068/original/ID8615.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/forum-mid-carnival-id8615', 'flightClub': 'https://flightclub.com/forum-mid-carnival-id8615', 'stadiumGoods': ''}",Forum Mid 'Carnival',2024-02-01,2024,160,Forum,ID8615,
8f70a51a-15b4-460d-a098-e9e0b782fe08,adidas,Maroon/Core Black/Bright Red,296,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/083/original/IF9076.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/083/original/IF9076.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/083/original/IF9076.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-ultraboost-1-0-valentine-s-day-2024-if9076', 'flightClub': 'https://flightclub.com/wmns-ultraboost-1-0-valentine-s-day-2024-if9076', 'stadiumGoods': ''}",Wmns UltraBoost 1.0 'Valentine's Day 2024',2024-02-01,2024,190,UltraBoost,IF9076,
c83fbbe7-47a9-4fa4-9d45-4e6808f79fca,adidas,Wonder Quartz/Core Black/Core Black,112,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/071/original/IE0429.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/071/original/IE0429.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/071/original/IE0429.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-gazelle-bold-wonder-quartz-black-gum-ie0429', 'flightClub': 'https://flightclub.com/wmns-gazelle-bold-wonder-quartz-black-gum-ie0429', 'stadiumGoods': ''}",Wmns Gazelle Bold 'Wonder Quartz Black Gum',2024-02-01,2024,120,Gazelle,IE0429,
f41db23e-f016-4feb-a58c-5c5d063dc6b8,adidas,Off White/Red/Core Black,166,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/072/original/IE2704.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/072/original/IE2704.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/072/original/IE2704.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/trae-young-3-red-ie2704', 'flightClub': 'https://flightclub.com/trae-young-3-red-ie2704', 'stadiumGoods': ''}",Trae Young 3 'Red',2024-02-01,2024,140,Trae Young 3,IE2704,
25321e73-3d4d-44db-963f-fc3b5c4668cd,adidas,Active Pink/Semi Blue Burst/Cloud White,116,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/096/964/561/original/IE0421.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/096/964/561/original/IE0421.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/096/964/561/original/IE0421.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-gazelle-bold-active-pink-blue-burst-ie0421', 'flightClub': 'https://flightclub.com/wmns-gazelle-bold-active-pink-blue-burst-ie0421', 'stadiumGoods': ''}",Wmns Gazelle Bold 'Active Pink Blue Burst',2024-01-29,2024,120,Gazelle,IE0421,
8427c454-3fde-4a37-a620-9f0f33b949f0,adidas,True Pink/Green/Cloud White,114,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/095/265/512/original/IE0420.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/095/265/512/original/IE0420.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/095/265/512/original/IE0420.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-gazelle-bold-true-pink-green-ie0420', 'flightClub': 'https://flightclub.com/wmns-gazelle-bold-true-pink-green-ie0420', 'stadiumGoods': ''}",Wmns Gazelle Bold 'True Pink Green',2024-01-29,2024,120,Gazelle,IE0420,
abb555c6-4d23-42cb-abd7-3d0be14718a2,adidas,Off White/Collegiate Navy/Crystal Jade,283,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/095/935/172/original/IF8648.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/095/935/172/original/IF8648.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/095/935/172/original/IF8648.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/malbon-golf-x-mc87-spikeless-golf-off-white-collegiate-navy-if8648', 'flightClub': 'https://flightclub.com/malbon-golf-x-mc87-spikeless-golf-off-white-collegiate-navy-if8648', 'stadiumGoods': ''}",Malbon Golf x MC87 Spikeless Golf 'Off White Collegiate Navy',2024-01-29,2024,0,MC87,IF8648,
cf5ee684-8f68-472f-a8cf-735fa43cbc65,adidas,Off White/Off White/Collegiate Navy,200,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/095/935/180/original/IG6382.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/095/935/180/original/IG6382.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/095/935/180/original/IG6382.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/malbon-golf-x-stan-smith-spikeless-golf-off-white-collegiate-navy-ig6382', 'flightClub': 'https://flightclub.com/malbon-golf-x-stan-smith-spikeless-golf-off-white-collegiate-navy-ig6382', 'stadiumGoods': ''}",Malbon Golf x Stan Smith Spikeless Golf 'Off White Collegiate Navy',2024-01-29,2024,0,Stan Smith,IG6382,
e3c335bf-fe4f-4bc5-8669-0b9130743509,adidas,Legend Ink/Cloud White/Core Black,65,men,"{'360': [], 'original': '', 'small': '', 'thumbnail': ''}","{'stockX': '', 'goat': 'https://goat.com/sneakers/runfalcon-3-0-legend-ink-white-id2286', 'flightClub': '', 'stadiumGoods': ''}",Runfalcon 3.0 'Legend Ink White',2024-01-26,2024,65,Runfalcon 3.0,ID2286,
347c0f3c-c91f-49d0-906a-3389288dbaf3,adidas,Arctic Fusion/Core Black/Cloud White,111,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/245/original/IF1860.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/245/original/IF1860.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/245/original/IF1860.png.png'}","{'stockX': 'https://stockx.com/adidas-ae-1-new-wave', 'goat': 'https://goat.com/sneakers/ae-1-new-wave-if1860', 'flightClub': 'https://flightclub.com/ae-1-new-wave-if1860', 'stadiumGoods': ''}",adidas AE 1 New Wave,2024-01-25,2024,120,AE 1,IF1860,
37b61bbf-f740-406d-a8c9-69ad9b59cee0,adidas,Olive Strata/Cloud White/Shadow Olive,55,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/506/491/original/ID8371.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/506/491/original/ID8371.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/506/491/original/ID8371.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/racer-tr23-j-olive-strata-camo-id8371', 'flightClub': 'https://flightclub.com/racer-tr23-j-olive-strata-camo-id8371', 'stadiumGoods': ''}",Racer TR23 J 'Olive Strata Camo',2024-01-25,2024,55,Racer TR23,ID8371,
448ac49a-d9b7-4bd9-9b0f-ffe1f6eb23c5,adidas,Magic Beige/Core Black/Matte Gold,55,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/506/483/original/ID8370.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/506/483/original/ID8370.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/506/483/original/ID8370.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/racer-tr23-j-leopard-id8370', 'flightClub': 'https://flightclub.com/racer-tr23-j-leopard-id8370', 'stadiumGoods': ''}",Racer TR23 J 'Leopard',2024-01-25,2024,55,Racer TR23,ID8370,
5c1d0ba5-ee92-4d4c-822e-add30e8c2b3a,adidas,Core Black/Cloud White/Solar Red,140,youth,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/506/515/original/IG7753.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/506/515/original/IG7753.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/506/515/original/IG7753.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/predator-24-laceless-fg-j-solar-energy-pack-ig7753', 'flightClub': 'https://flightclub.com/predator-24-laceless-fg-j-solar-energy-pack-ig7753', 'stadiumGoods': ''}",Predator 24+ Laceless FG J 'Solar Energy Pack',2024-01-25,2024,140,Predator 24,IG7753,
6100ac7c-8c7a-417e-8588-4037ed8db76c,adidas,Arctic Fusion/Core Black/Cloud White,87,child,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/246/original/IF1884.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/246/original/IF1884.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/246/original/IF1884.png.png'}","{'stockX': 'https://stockx.com/adidas-ae-1-new-wave-gs', 'goat': 'https://goat.com/sneakers/ae-1-j-new-wave-if1884', 'flightClub': 'https://flightclub.com/ae-1-j-new-wave-if1884', 'stadiumGoods': ''}",adidas AE 1 New Wave (GS),2024-01-25,2024,100,AE 1,IF1884,
af322086-3372-4db8-9c0f-5bf28f4f2a57,adidas,Cloud White/Night Indigo/Cloud White,100,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/506/507/original/IF9824.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/506/507/original/IF9824.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/506/507/original/IF9824.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/forum-low-white-night-indigo-if9824', 'flightClub': '', 'stadiumGoods': ''}",Forum Low 'White Night Indigo',2024-01-25,2024,100,Forum,IF9824,
d2f6d7fa-f514-4603-9203-beeab1a32252,adidas,Cloud White/Core Black/Matte Silver,306,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/506/525/original/IG9514.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/506/525/original/IG9514.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/506/525/original/IG9514.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/adizero-cybersonic-white-matte-silver-ig9514', 'flightClub': 'https://flightclub.com/adizero-cybersonic-white-matte-silver-ig9514', 'stadiumGoods': ''}",Adizero Cybersonic 'White Matte Silver',2024-01-25,2024,180,Adizero Cybersonic,IG9514,
feb48c64-e4de-4386-b269-8eb2bcc3266d,adidas,Collegiate Green/Core Black/Off White,115,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/425/763/original/IF8763.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/425/763/original/IF8763.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/425/763/original/IF8763.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/campus-00s-collegiate-green-if8763', 'flightClub': 'https://flightclub.com/campus-00s-collegiate-green-if8763', 'stadiumGoods': ''}",Campus 00s 'Collegiate Green',2024-01-23,2024,0,Campus,IF8763,
14ea51eb-0184-4f28-a9d4-5d1cd364d792,adidas,Core Black/Grey Four/Better Scarlet,114,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/400/142/original/ID2895.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/400/142/original/ID2895.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/400/142/original/ID2895.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/ozmillen-black-better-scarlet-id2895', 'flightClub': 'https://flightclub.com/ozmillen-black-better-scarlet-id2895', 'stadiumGoods': ''}",Ozmillen 'Black Better Scarlet',2024-01-22,2024,110,Ozmillen,ID2895,
16c13bba-009f-49e8-ace8-85719789e4f1,adidas,Grey Two/Core Black/Royal Blue,137,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/213/247/original/IF3446.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/213/247/original/IF3446.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/213/247/original/IF3446.png.png'}","{'stockX': 'https://stockx.com/adidas-ozmillen-grey-royal-blue', 'goat': 'https://goat.com/sneakers/ozmillen-grey-royal-blue-if3446', 'flightClub': 'https://flightclub.com/ozmillen-grey-royal-blue-if3446', 'stadiumGoods': ''}",adidas Ozmillen Grey Royal Blue,2024-01-22,2024,110,Ozmillen,IF3446,
1c49301b-20f6-464e-9277-eef56a9b7b33,adidas,Grey Two/Grey Three/Crystal White,155,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/400/175/original/IF9111.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/400/175/original/IF9111.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/400/175/original/IF9111.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/ozmillen-grey-crystal-white-if9111', 'flightClub': 'https://flightclub.com/ozmillen-grey-crystal-white-if9111', 'stadiumGoods': ''}",Ozmillen 'Grey Crystal White',2024-01-22,2024,110,Ozmillen,IF9111,
2d233bf6-ef2f-4b40-ab15-cba7a48207e7,adidas,Cloud White/Silver Metallic/Cloud White,55,men,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/400/173/original/IF5103.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/400/173/original/IF5103.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/400/173/original/IF5103.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/adizero-impact-2-molded-white-silver-metallic-if5103', 'flightClub': 'https://flightclub.com/adizero-impact-2-molded-white-silver-metallic-if5103', 'stadiumGoods': ''}",Adizero Impact.2 Molded 'White Silver Metallic',2024-01-22,2024,55,Adizero Impact.2,IF5103,
a139fb99-b0ff-4165-a439-134887c22073,adidas,Core Black/Carbon/Green Spark,112,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/167/074/original/IE5842.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/167/074/original/IE5842.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/167/074/original/IE5842.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-ozmillen-black-green-spark-ie5842', 'flightClub': 'https://flightclub.com/wmns-ozmillen-black-green-spark-ie5842', 'stadiumGoods': ''}",Wmns Ozmillen 'Black Green Spark',2024-01-22,2024,110,Ozmillen,IE5842,
cea93f06-73df-4a07-b2f6-2046142cc38f,adidas,Cloud White/Cloud White/Core Black,65,women,"{'360': [], 'original': 'https://image.goat.com/attachments/product_template_pictures/images/097/400/137/original/HP7559.png.png', 'small': 'https://image.goat.com/750/attachments/product_template_pictures/images/097/400/137/original/HP7559.png.png', 'thumbnail': 'https://image.goat.com/375/attachments/product_template_pictures/images/097/400/137/original/HP7559.png.png'}","{'stockX': '', 'goat': 'https://goat.com/sneakers/wmns-runfalcon-3-0-white-black-hp7559', 'flightClub': 'https://flightclub.com/wmns-runfalcon-3-0-white-black-hp7559', 'stadiumGoods': ''}",Wmns Runfalcon 3.0 'White Black',2024-01-22,2024,65,Runfalcon 3.0,HP7559,
